TweetId,Text,Username,Language,Hashtags,Cords,ReplyCount,RetweetCount,LikeCount,QuoteCount,Source,Media,Lat,Lon,Hour,Year,Month,MonthName,MonthDay,DayName,Week,Date,Time
1630326633499435010,"It’s very obvious INEC officials are asking for war 💔

#ElectionResult #edostate #INECFailedNigerians",Vickibabe4,en,"['ElectionResult', 'edostate', 'INECFailedNigerians']","Coordinates(longitude=6.3068275, latitude=6.6888867)",0,0,2,0,Twitter for iPhone,,6.6888867,6.3068275,21,2023,2,February,27,Monday,9,2023-02-27,21:58:54
1630326384546422784,FIFA and INEC na same thing 📌📌 mbappe's award have been given to messi as usual,princeiyke_osha,en,,"Coordinates(longitude=6.5065737, latitude=6.1592039)",0,0,0,0,Twitter for Android,,6.1592039,6.5065737,21,2023,2,February,27,Monday,9,2023-02-27,21:57:54
1630326326266675208,"Just hope this message is clear, INEC take note, bcuz you'll can't stand the outcome of it https://t.co/A1LmMxSV4n",korsitrust1,en,,"Coordinates(longitude=6.9380658, latitude=4.7337699)",0,0,0,0,Twitter for Android,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630326011962310657/pu/img/70JrigcCAKRIFhhA.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630326011962310657/pu/pl/jIf_tU4eNIEOOg-D.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630326011962310657/pu/vid/240x416/MPNDnTwKRO6Kn_XA.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=140.0, views=1, altText=None)]",4.7337699,6.9380658,21,2023,2,February,27,Monday,9,2023-02-27,21:57:40
1630326205198090240,Remove And Arrest INEC Chairman - Sign the Petition! https://t.co/DyaBZqH7ml via @changeorgng,GbegeSkitz,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for iPhone,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:57:11
1630326137757876224,Inec behold ur own advert,officialEmayor1,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for Android,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:56:55
1630326046737195010,INEC for months told the world that results will be transmitted electronically from PUs to the  portal. Did they comply with that? INEC should do the  needful.,YDanjibga,en,,"Coordinates(longitude=6.0865873, latitude=8.9965736)",0,0,0,0,Twitter for Android,,8.9965736,6.0865873,21,2023,2,February,27,Monday,9,2023-02-27,21:56:34
1630325873151819776,Here's Bauchi LGA original results vs INEC results. I pity this country. https://t.co/Te0GVllFYY,Paultalkerpaul,en,,"Coordinates(longitude=6.9380658, latitude=4.7337699)",0,0,0,0,Twitter Web App,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAUl2pXsAUxu2A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAUl2pXsAUxu2A?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqAUl-EXwAcLnX6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAUl-EXwAcLnX6?format=jpg&name=orig', altText=None)]",4.7337699,6.9380658,21,2023,2,February,27,Monday,9,2023-02-27,21:55:52
1630325801294888962,"@inecnigeria with the ekiti state results, I now know that Inec is allowing their selfishness,foolishness&amp; stupidy to destroy this country @nigeria. How could Inec chairman stoop so low.everything you ever represented will forever be lost if you paly with the future of Nigerians",JustinP69610482,en,,"Coordinates(longitude=7.5362303, latitude=5.6868113)",0,0,0,0,Twitter for Android,,5.6868113,7.5362303,21,2023,2,February,27,Monday,9,2023-02-27,21:55:35
1630325743438684160,@kerrywashington INEC rigging an election,SchwarzMiel,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for Android,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:55:21
1630325659951144962,"Last night at the Feb. 25th, 2023 Presidential and Kwara Central election results collation center, INEC head office in Ilorin.

#2023Elections
#NigeriaDecides
#ShoPenElectionReport https://t.co/gri8qdbw8v",mhizter_abdul,en,"['2023Elections', 'NigeriaDecides', 'ShoPenElectionReport']","Coordinates(longitude=4.4752509, latitude=8.4145568)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAUaugWwAQpiW6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAUaugWwAQpiW6?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqAUcgWXwAEe9y2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAUcgWXwAEe9y2?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqAUe-kXoAAHcTU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAUe-kXoAAHcTU?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqAUhCjXsAMjvXd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAUhCjXsAMjvXd?format=jpg&name=orig', altText=None)]",8.4145568,4.4752509,21,2023,2,February,27,Monday,9,2023-02-27,21:55:01
1630325369743065090,"All this yahoo boys for naija none of una fit hack INEC system? 
Na only to hack people Facebook and Instagram account una sabi. 🙄
#naijayahooboys",Deo_Ameh,en,['naijayahooboys'],"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,Twitter for Android,,8.961887,7.3045544,21,2023,2,February,27,Monday,9,2023-02-27,21:53:52
1630325237354053632,"@ShehuSani Many people who have PVC bcz of the condition of inec they don't be able to vote In my polling unit INEC DIDN'T info US that then divide my unity into 5 places &amp; the picture display on the wall &amp; when people check the picture &amp; they don't see their picture, then we'll go",Olaposimathew,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for Android,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:53:21
1630325101521502211,"I just signed the petition. Please can we all Obidients sign too.

Independent National Electoral Commission (INEC) REJECT ELECTORAL FRAUD - Sign the Petition! https://t.co/PQJNZmJRD9 via @changeorgng",Popoolavictor6,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,1,1,0,Twitter for Android,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:52:48
1630325095792009217,"For peace to INEC should declare Tinubu, Atiku and Peter Obi the New Presidents of Nigeria
Tinubu Morning Duty
Atiku Evening Dutu
Peter Obi Night Duty
As a peaceful Ambassador I advice
@adamugarba
@DAMIADENUGA
@_dinomelaye
@M_Makusidi",manuzallah,en,,"Coordinates(longitude=5.9756388, latitude=9.0365604)",0,0,0,0,Twitter for Android,,9.0365604,5.9756388,21,2023,2,February,27,Monday,9,2023-02-27,21:52:47
1630324903273439233,INEC gat come out for next presidential election @bod_republic @DanielRegha,kizofundz1,en,,"Coordinates(longitude=6.6356497, latitude=5.7092317)",0,0,0,0,Twitter for iPhone,,5.7092317,6.6356497,21,2023,2,February,27,Monday,9,2023-02-27,21:52:01
1630324762739191808,What inec and ACP did in the 2023 presidential election in nigeria.,akvneric,en,,"Coordinates(longitude=3.4023218, latitude=6.3962643)",0,0,3,0,Twitter for iPhone,,6.3962643,3.4023218,21,2023,2,February,27,Monday,9,2023-02-27,21:51:28
1630324521969352704,@The_Highpsalms @iamchrisani Even though he also rigged election as INEC chairman….na Saint where This Yakubu dey….Bring back Jega,BenMagnus11,en,,"Coordinates(longitude=2.7063037, latitude=6.3703877)",0,0,0,0,Twitter for iPhone,,6.3703877,2.7063037,21,2023,2,February,27,Monday,9,2023-02-27,21:50:30
1630324266313850883,"@PulseNigeria247 Nigerians be shifting the goalposts anyhow; Most of u are hypocr!tes. When ur favorite candidates or political party wins, the election results are legit, but if it favors any opposition party it becomes r!gged. Be serious &amp; unbiased, don't just call-out the INEC when convenient.",aysulex,en,,"Coordinates(longitude=51.2938738, latitude=22.6261387)",0,0,0,0,Twitter for Android,,22.6261387,51.2938738,21,2023,2,February,27,Monday,9,2023-02-27,21:49:29
1630324207258152961,Result INEC server reads from Rivers (Ahaoda west) instead of Ramtisho polling unit in Bokkos LGA of plateau State. An institution like INEC is part of our problems in Nigeria. https://t.co/Q4ln3zWb66,GlimpseJames,en,,"Coordinates(longitude=8.832207, latitude=9.738885)",1,0,2,1,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqATNVmX0AEzG3k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqATNVmX0AEzG3k?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqATOLDWYAQcB7_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqATOLDWYAQcB7_?format=jpg&name=orig', altText=None)]",9.738885,8.832207,21,2023,2,February,27,Monday,9,2023-02-27,21:49:15
1630324166988640259,"Almost 72hours post election, @inecnigeria still have not uploaded upto 50% of the results to the IReV and the Inec Chairman is allowing result presentation?? What a shame of a man and the institution he heads. @MBuhari needs to address the nation and halt this sham of a process",PrinceEneasato,en,,"Coordinates(longitude=-6.387438, latitude=53.2987449)",1,1,2,0,Twitter for iPhone,,53.2987449,-6.387438,21,2023,2,February,27,Monday,9,2023-02-27,21:49:06
1630324077826039811,@Troll_Fotballl @_VALKlNG Now we know inec of football,Rha_Jhe25,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,Twitter for iPhone,,6.4826762,3.198942,21,2023,2,February,27,Monday,9,2023-02-27,21:48:44
1630323632369987584,@JosiahElechi2 Ahh cause of inec??,IyanuJaye,en,,"Coordinates(longitude=2.6654364, latitude=4.1974055)",1,0,0,0,Twitter for Android,,4.1974055,2.6654364,21,2023,2,February,27,Monday,9,2023-02-27,21:46:58
1630323544318935041,"This is daylight robbery in KWARA STATE.

This is nothing but Rigging.
APC did not win KWARA at all ooo
KWARA vote was outrightly Rigged.

Eti-Osa Obalende result is been uploaded to INEC portals for Oko-Erin Ward in KWARA State. https://t.co/1Bsy9maUQD",iam_4OBIDATTI,en,,"Coordinates(longitude=4.4752509, latitude=8.4145568)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqASneyWYAUAuPR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqASneyWYAUAuPR?format=jpg&name=orig', altText='Wonders in NIGERIA!!!')]",8.4145568,4.4752509,21,2023,2,February,27,Monday,9,2023-02-27,21:46:37
1630323211907809281,"Excerpt of a damning report.

It is clear that INEC bungled this election. https://t.co/rBhXKflivY",akintonmide,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",4,35,17,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqASUfnWYAATqo1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqASUfnWYAATqo1?format=jpg&name=orig', altText=None)]",8.961887,7.3045544,21,2023,2,February,27,Monday,9,2023-02-27,21:45:18
1630323020068790276,"@fisayosoyombo @YeleSowore take your sub, inec needs to delist your party, you and your 26 votes",chaichowski,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",3,0,7,0,Twitter for iPhone,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:44:32
1630322650693115907,"@realFFK It's not all of us that have sense in this country..even a leader at times do not have sense. Since the introduction of BVAS, Why didn't INEC, follow it as stated.",DarmihlorlarM,en,,"Coordinates(longitude=3.614851, latitude=6.8092416)",0,0,0,0,Twitter for Android,,6.8092416,3.614851,21,2023,2,February,27,Monday,9,2023-02-27,21:43:04
1630322284383678467,@mindset_tweet @Speak4ThemAll Yakub Mahmoud's INEC book of records,kaygb09,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,Twitter for Android,,6.4826762,3.198942,21,2023,2,February,27,Monday,9,2023-02-27,21:41:37
1630322256801849344,@PulseNigeria247 INEC is the most irresponsible and biased body,juliet_chinyere,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for Android,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:41:30
1630322152019836929,The European Union Election Observers have released a statement stating that the 2023 Nigerian Presidential Election lacks transparency and credibility urged INEC to do the right thing. #INECElectionResult https://t.co/ntF1qWZ0O3,DonCEmpire_DA,en,['INECElectionResult'],"Coordinates(longitude=-76.353876, latitude=44.961937)",0,0,1,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqARW3GWwAAckDK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqARW3GWwAAckDK?format=jpg&name=orig', altText=None)]",44.961937,-76.353876,21,2023,2,February,27,Monday,9,2023-02-27,21:41:05
1630322054456066054,Confusion is when INEC announces a winner using manual results and later the BVAS results show otherwise. #INECFailedNigerians,Sir_Karam5,en,['INECFailedNigerians'],"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,Twitter for Android,,8.961887,7.3045544,21,2023,2,February,27,Monday,9,2023-02-27,21:40:42
1630321904962658307,"INEC STOP PLAYING 
WITH OUR MANDATE. 
#ENDINEC_NIGERIA 
#McBright",chrisbriqht,en,"['ENDINEC_NIGERIA', 'McBright']","Coordinates(longitude=7.550692, latitude=8.9793214)",0,0,1,0,Twitter for Android,,8.9793214,7.550692,21,2023,2,February,27,Monday,9,2023-02-27,21:40:06
1630321782866493440,INEC must not Let our labour be in vain,MiraculousSound,en,,"Coordinates(longitude=6.9380658, latitude=4.7337699)",0,1,1,0,Twitter for Android,,4.7337699,6.9380658,21,2023,2,February,27,Monday,9,2023-02-27,21:39:37
1630320577666772995,"Inec is taking this country for a joke, a country of over 200m, these people think we're fools oh.

Why is jigawa result uploaded in imo state results... @inecnigeria erh, una dey try..

#LabourParty #INECIsCorrupt #Inecresults #INECiscompromised #Kenethokonkwo https://t.co/x81PXAatj6",DicksonOswoabo,en,"['LabourParty', 'INECIsCorrupt', 'Inecresults', 'INECiscompromised', 'Kenethokonkwo']","Coordinates(longitude=7.1415877, latitude=4.803997)",0,0,0,0,Twitter for Android,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630320561371873282/pu/img/R5H3yDzBk8Mt5yx7.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630320561371873282/pu/vid/320x612/qaRbCJHVKJqSfGHk.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630320561371873282/pu/pl/dRfW6bT7yMhyYHAw.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=38.428, views=15, altText=None)]",4.803997,7.1415877,21,2023,2,February,27,Monday,9,2023-02-27,21:34:50
1630320221310316545,Please how did L.P. vice @Naija_Activist Datti yusuf got his PhD.   Even secondary school students should know . Fashola monitor screen isn't INEC portal as alleged by Datti. Pathetic . This is Baba Obasanjo package for nigerian . Nigerian is worth more than this kind of leader.,sogbesan_j,en,,"Coordinates(longitude=3.2629101, latitude=6.6393308)",1,1,2,0,Twitter for Android,,6.6393308,3.2629101,21,2023,2,February,27,Monday,9,2023-02-27,21:33:25
1630319966791581698,Una well done ooo Twitter INEC,sherteemer,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,1,0,Twitter for Android,,8.4504401,6.7786135,21,2023,2,February,27,Monday,9,2023-02-27,21:32:24
1630319826760613888,"END INEC!
END INEC!!
END INCE!!! https://t.co/323GZdn2yj",EmekaDa83831160,fr,,"Coordinates(longitude=8.8337107, latitude=9.8581086)",0,0,1,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAO8sjXoAEzpbK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAO8sjXoAEzpbK?format=jpg&name=orig', altText=None)]",9.8581086,8.8337107,21,2023,2,February,27,Monday,9,2023-02-27,21:31:51
1630319375164088321,"Nigeria election process is in shambles. This is why some folks don’t even bother voting. 
- How can INEC server goes down and you think just apologizing is enough. The country’s future depends on it you damn it.
- Zero votes validation process.
- Zero remote areas visibility. 🤦🏾‍♂️",olacokers,en,,"Coordinates(longitude=-106.645646, latitude=25.837092)",1,5,5,0,Twitter for iPhone,,25.837092,-106.645646,21,2023,2,February,27,Monday,9,2023-02-27,21:30:03
1630319312492699648,Baby you’ve Rigged my heart  is your daddy Inec chairman ?,iamKingChriss,en,,"Coordinates(longitude=6.6269298, latitude=5.2050072)",0,0,0,0,Twitter for iPhone,,5.2050072,6.6269298,21,2023,2,February,27,Monday,9,2023-02-27,21:29:48
1630319210172674049,"INEC WHAT IS THIS @inecnigeria 
INEC HMMMM DON'T PLAY WITH US https://t.co/nLkhiZE4W1",yg_billiee,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAOqdpXgAMGW29?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAOqdpXgAMGW29?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqAOrMHWAAEEXnV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAOrMHWAAEEXnV?format=jpg&name=orig', altText=None)]",6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:29:24
1630319074784813058,INEC Chairman has never read the Electoral Act 2022.  Really unfortunate! https://t.co/8e6whVkTqE,morgan_mmahi,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,0,0,Twitter for iPhone,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAOjYhXgAAG-8g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAOjYhXgAAG-8g?format=jpg&name=orig', altText=None)]",8.4504401,6.7786135,21,2023,2,February,27,Monday,9,2023-02-27,21:28:51
1630318857545199616,"Are you looking for a perfect #Product #Photo editor to edit your online store product or #eCommerce products? We provide best quality product photo editing #services.

Please contact- https://t.co/eVnYMG4Wgb

Top trends today-
#PokemonDay
#Lagos
#Zendaya
#Dame
#Murray
#INEC",pictureditshop,en,"['Product', 'Photo', 'eCommerce', 'services', 'PokemonDay', 'Lagos', 'Zendaya', 'Dame', 'Murray', 'INEC']","Coordinates(longitude=88.0134279, latitude=23.7931918)",0,0,0,0,Twitter Web App,,23.7931918,88.0134279,21,2023,2,February,27,Monday,9,2023-02-27,21:28:00
1630318837546594306,"The main problem here is, even id INEC cancelled the election and will conduct another one the opposition parties will not unite against the common enemies, and fight together. The enemy of your enemy is your friend and united we stand and divided we fall. https://t.co/FoIvkillhm",ABSHERIFF3,en,,"Coordinates(longitude=6.351687, latitude=4.3176116)",0,1,2,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAOUTgWcAEZsx3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAOUTgWcAEZsx3?format=jpg&name=orig', altText=None)]",4.3176116,6.351687,21,2023,2,February,27,Monday,9,2023-02-27,21:27:55
1630318755694669826,"Last result presented to @inecnigeria from Nassarawa. #ElectionResults will continue tomorrow by 11am as said by the chairman of INEC.
#ElectionResult #NigeriaDecides2023 #NigeriaElections2023 #NigeriaDecide2023 #apc #pdp #ObiDatti2023 #Nnpp #Inecresults #katsina #nassarawa https://t.co/Hmvuxu6RxO",3starMan_,en,"['ElectionResults', 'ElectionResult', 'NigeriaDecides2023', 'NigeriaElections2023', 'NigeriaDecide2023', 'apc', 'pdp', 'ObiDatti2023', 'Nnpp', 'Inecresults', 'katsina', 'nassarawa']","Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAOH3DX0AAksDJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAOH3DX0AAksDJ?format=jpg&name=orig', altText=None)]",8.961887,7.3045544,21,2023,2,February,27,Monday,9,2023-02-27,21:27:35
1630318433781923840,Update on this polling station. A call was placed across to @PoliceNG nobody came through a PU of over 2500 people with just one inec official &amp; 3 corpers the security agencies were clueless. Just less than 400 were able to vote &amp; during counting someone poured water on the votes,AdesuaKella,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",1,0,0,0,Twitter for iPhone,,8.961887,7.3045544,21,2023,2,February,27,Monday,9,2023-02-27,21:26:19
1630318317100564480,"@Realist03484428 @Agape4OJ @Pres_Adebayo @LegendaryJoe @Oolusegun_obj @MBuhari @inecnigeria @TheSDPNg @OfficialAPCNg His not complaining.. Obansanjo has lived sir.. He knows that results collated don't reflect what the masses want and he is calling out inec and Buhari,  to do what's needful to avert protests and war...",jomufasa,en,,"Coordinates(longitude=6.9364101, latitude=7.7693962)",1,0,1,0,Twitter for Android,,7.7693962,6.9364101,21,2023,2,February,27,Monday,9,2023-02-27,21:25:51
1630317911993638916,"INEC. You are laughable.
Just know we are not fools and will not accept this fake result.",UsoErastus,en,,"Coordinates(longitude=6.9380658, latitude=4.7337699)",0,16,43,1,Twitter for Android,,4.7337699,6.9380658,21,2023,2,February,27,Monday,9,2023-02-27,21:24:14
1630317815176503301,Inec have failed Nigerians ..we did not accept this nonsense results https://t.co/yC4sk50a60,ChineduAniegbu1,en,,"Coordinates(longitude=6.8074678, latitude=6.1115942)",0,0,1,0,Twitter for Android,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630317338363940864/pu/img/AV0NikSJ8CHDAaD1.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630317338363940864/pu/pl/IIc-swV3T_IjR-Om.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630317338363940864/pu/vid/320x568/k83d10zLHImgbkin.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630317338363940864/pu/vid/576x1024/v3FX8W9aKuAorEtB.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630317338363940864/pu/vid/480x852/PU51J7mc1IEZBoTy.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=29.911, views=2, altText=None)]",6.1115942,6.8074678,21,2023,2,February,27,Monday,9,2023-02-27,21:23:51
1630317395934953473,"Everywhere your candidate loses, INEC rigged!
Everywhere your candidate wins, you keep quiet like nothing happened.😂🤣

#NigeriaDecides2023🇳🇬🗳️",Olalekanakogun,en,['NigeriaDecides2023'],"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,2,0,Twitter for iPhone,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:22:11
1630317238807932929,Nigeria has successfully earn the title of the MOST CORRUPT NATION because of INEC,osassy_mike2017,en,,"Coordinates(longitude=5.6806783, latitude=5.4884005)",0,0,0,0,Twitter for Android,,5.4884005,5.6806783,21,2023,2,February,27,Monday,9,2023-02-27,21:21:34
1630316957990891522,"@inecnigeria kills the will of the people, ruin their efforts and destroys their hopes. People left their homes, some even crossed nations to come cast their vote in hope that this would be different but inec aborted their effort by rigging this elections #electionresults2023",Kingfabiodaroma,en,['electionresults2023'],"Coordinates(longitude=7.550692, latitude=8.9793214)",0,2,2,0,Twitter for Android,,8.9793214,7.550692,21,2023,2,February,27,Monday,9,2023-02-27,21:20:27
1630316756815192065,It's the INEC chairman reading out doctored results with a straight face for me😭,uyiremoni_,en,,"Coordinates(longitude=3.4023218, latitude=6.3962643)",0,0,0,0,Twitter for Android,,6.3962643,3.4023218,21,2023,2,February,27,Monday,9,2023-02-27,21:19:39
1630316098515083264,@inecnigeria INEC una better behave,chi_aliem2418,en,,"Coordinates(longitude=6.9380658, latitude=4.7337699)",0,0,0,0,Twitter for Android,,4.7337699,6.9380658,21,2023,2,February,27,Monday,9,2023-02-27,21:17:02
1630315905023352832,@Oolusegun_obj The inec chairman must pay for every part of dis,OgoEmeka3,en,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",0,0,0,0,Twitter for Android,,7.2991429,3.7770114,21,2023,2,February,27,Monday,9,2023-02-27,21:16:16
1630315424196841479,"Man is a disaster. He has become a threat to Nigeria's democracy. Let @USinNigeria, @CanHCNigeria,  @UKinNigeria CANCEL INEC Chairman  Mahmood Yakubu's Visas - Sign the Petition! https://t.co/8HGUCNm9DY via @Change",basilokpara,en,,"Coordinates(longitude=-96.977527, latitude=32.620678)",0,5,11,0,Twitter for Android,,32.620678,-96.977527,21,2023,2,February,27,Monday,9,2023-02-27,21:14:21
1630315029458296832,"@SavvyRinu @Isah_A10 This is not true. Which proof do we have that INEC website is vulnerable to sql injection?

Anyone who doesn’t understand will just be panicking.
I’m tired of social media abeg",studenDoctor,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,Twitter for iPhone,,8.961887,7.3045544,21,2023,2,February,27,Monday,9,2023-02-27,21:12:47
1630314824616882180,"This country baaa, we are so shameless that even with the worlds eyes on this election, Nigeria never disappoints, we did exactly what everyone thought of us, INEC na una las las destroyed this nation because of selfish interest #NigeriaDecide2023 #ARISENews",Chiamak93355159,en,"['NigeriaDecide2023', 'ARISENews']","Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,Twitter for iPhone,,6.4826762,3.198942,21,2023,2,February,27,Monday,9,2023-02-27,21:11:58
1630314672497852416,See wetin the Happen for my state.God is seeing everything inec is during,Aideejay3,en,,"Coordinates(longitude=7.8619108, latitude=4.9711142)",0,0,0,0,Twitter for Android,,4.9711142,7.8619108,21,2023,2,February,27,Monday,9,2023-02-27,21:11:22
1630314514389295104,@mperorjay @lordibro Omor I dey obident but that's the result tho we know say una inec don rig the result finish,Cynthia76147371,en,,"Coordinates(longitude=6.6648612, latitude=6.1594247)",1,0,1,0,Twitter for Android,,6.1594247,6.6648612,21,2023,2,February,27,Monday,9,2023-02-27,21:10:44
1630314509146415104,@gboyegaakosile He is now the INEC Chairman,oludeko,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,Twitter for Android,,6.4826762,3.198942,21,2023,2,February,27,Monday,9,2023-02-27,21:10:43
1630314196956217345,"I wish to emotionally detach myself from Nigeria and focus on my life here in Australia 🇦🇺. 

What is these INEC is doing. 
So annoying.  I'm just tired.",fatherfigure22,en,,"Coordinates(longitude=151.555001504, latitude=-33.120457027)",3,0,6,0,Twitter for Android,,-33.120457027,151.555001504,21,2023,2,February,27,Monday,9,2023-02-27,21:09:28
1630314072301338626,"@jephcez @gally_4real @lakesjay_Muzicx @aderinmolamd @NgLabour @PeterObi @mrmacaronii Bad boys for where? 

Na street, we are talking of election day, people took pictures of the inec sheets for record purposes na",winterzadii,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,1,0,Twitter for iPhone,,6.4278856,3.2131467,21,2023,2,February,27,Monday,9,2023-02-27,21:08:59
1630313783133446146,"@inecnigeria, @hrw , @UN , @_AfricanUnion this is the highest rigging in the whole world so far, how can we keep quiet and see INEC depriving masses their right and choice https://t.co/m6BxBusM1h",nnadi_junior,en,,"Coordinates(longitude=6.7419026, latitude=6.0700437)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqAJun7X0AY0lrN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAJun7X0AY0lrN?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqAJvUgXgAg_lXy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqAJvUgXgAg_lXy?format=jpg&name=orig', altText=None)]",6.0700437,6.7419026,21,2023,2,February,27,Monday,9,2023-02-27,21:07:50
